TmdbId,MovieTitle,Popularity,ReleaseDate,Revenue,Runtime
1724,The Incredible Hulk,19.125537,39611,163712074,0114.0
13405,é»ƒçŸ³çš„å­©å­�,14.622493,39632,7400000,0125.0
10681,WALLÂ·E,16.088366,39621,521311860,0098.0
8909,Wanted,12.457896,39618,258270008,0110.0
8960,Hancock,11.017324,39630,624029371,0092.0
15728,Boy Culture,2.317528,39113,220151,0088.0
11665,Get Smart,11.35779,39618,230685453,0110.0
27506,West of Zanzibar,0.722511,10556,921000,0065.0
27505,The Unholy Three,1.345287,9391,704000,0086.0
13990,The Wackness,5.598338,39632,2899975,0099.0
15272,Up the Yangtze,0.655056,39355,783000,0093.0
14349,Sleepwalking,11.823889,39461,204660,0101.0
11631,Mamma Mia!,10.534437,39632,609841637,0108.0
8265,Bienvenue chez les ch'tis,7.250134,39456,53191886,0106.0
15654,Kabluey,1.773963,39258,83398,0086.0
14634,The Stone Angel,0.618434,39337,473993,0116.0
10190,Towelhead,3.376907,39703,367638,0111.0
13614,KatyÅ„,4.230046,39346,14723313,0118.0
88751,Journey to the Center of the Earth,10.419974,39639,101702060,0093.0
11260,Meet Dave,11.542926,39637,50650079,0090.0
13910,Death Defying Acts,4.522772,39338,8380329,0097.0
14456,Shrooms,9.128571,39310,4910682,0084.0
16007,ãƒ‡ã‚¹ãƒŽãƒ¼ãƒˆ,9.570657,38885,27793200,0126.0
14820,Music Within,5.507134,39087,153205,0094.0
6687,Transsiberian,12.497651,39465,5926410,0111.0
11802,Space Chimps,6.212702,39646,63800345,0081.0
78527,Jimmy Carter Man from Plains,0.109565,39381,108282,0125.0
13183,Watchmen,16.551503,39877,185258983,0163.0
12133,Step Brothers,8.579638,39654,128107642,0098.0
12568,Brideshead Revisited,11.069679,39654,13204291,0133.0
8836,The X Files: I Want to Believe,9.863584,39653,68369434,0104.0
14048,Man on Wire,8.359021,39654,2957978,0094.0
16725,The Tracey Fragments,2.819298,39121,31576,0077.0
1735,The Mummy: Tomb of the Dragon Emperor,14.250227,39630,401128639,0112.0
10187,Swing Vote,5.204249,39661,17600000,0120.0
10185,The Midnight Meat Train,13.389735,39667,3533227,0098.0
13996,Bottle Shock,3.334353,39666,4040588,0110.0
5038,Vicky Cristina Barcelona,9.648539,39675,96408652,0096.0
19877,åŒ—æ–—ã�®æ‹³ : ä¸–ç´€æœ«æ•‘ä¸–ä¸»ä¼�èª¬,2.832555,31479,18000000,0110.0
10189,Pineapple Express,8.461369,39666,101624843,0111.0
12289,Chi bi,11.867516,39639,127814609,0150.0
10188,The Sisterhood of the Traveling Pants 2,4.631978,39666,44352417,0117.0
13300,Hell Ride,5.208993,39668,194287,0084.0
11671,Elegy,6.829658,39668,14894347,0112.0
13649,High School Musical 2,6.529094,39311,7000000,0104.0
7446,Tropic Thunder,8.980941,39669,188072649,0107.0
12180,Star Wars: The Clone Wars,8.524857,39665,68282844,0098.0
13107,Henry Poole Is Here,5.923904,39675,1829917,0099.0
13256,Mutant Chronicles,6.603748,39667,2033165,0111.0
8885,Vals Im Bashir,7.636625,39624,11125849,0090.0
13310,LÃ¥t den rÃ¤tte komma in,7.274237,39473,10785801,0115.0
10483,Death Race,13.53003,39682,73762516,0105.0
12620,The House Bunny,9.920106,39682,70442940,0097.0
10186,The Rocker,9.469873,39680,8762890,0102.0
13515,Mirrors,8.612618,39675,72436439,0110.0
13637,Sukiyaki Western Django,9.239882,39340,2725258,0121.0
4944,Burn After Reading,13.206799,39696,163720069,0096.0
13805,Disaster Movie,11.634132,39689,14109284,0087.0
9381,Babylon A.D.,9.273808,39680,72108608,0101.0
13291,Traitor,7.859606,39683,23530831,0114.0
13991,College,10.36168,39688,6230276,0094.0
13972,The Women,6.62363,39703,50007546,0114.0
15206,La terza madre,34.145916,39331,54947,0102.0
8285,The Spirit,5.762005,39807,39031337,0103.0
13184,Bangkok Dangerous,6.576009,39681,42487390,0099.0
13484,The Foot Fist Way,2.066141,38892,245000,0085.0
13389,Righteous Kill,7.094624,39702,73174566,0101.0
13279,Lakeview Terrace,13.857624,39710,27640028,0110.0
38140,LadrÃ³n que roba a ladrÃ³n,1.02071,39325,6,0098.0
12690,Appaloosa,12.392754,39703,20211394,0115.0
12412,Miracle at St. Anna,11.221186,39706,9323833,0160.0
13027,Eagle Eye,14.324875,39716,178066569,0118.0
13092,How to Lose Friends & Alienate People,11.981531,39723,17286299,0110.0
14326,Nights in Rodanthe,5.95117,39717,84375061,0097.0
12182,Nick and Norah's Infinite Playlist,12.992176,39724,32973937,0089.0
13401,The Accidental Husband,8.761268,39507,22707064,0090.0
3097,"The Tulse Luper Suitcases, Part 1: The Moab Story",0.524432,37765,25800,0127.0
12113,Body of Lies,12.886125,39731,113280098,0128.0
13600,City of Ember,8.061467,39728,17869048,0090.0
10078,Magicians,6.478953,39220,1752038,0090.0
30266,"20,000 Leagues Under the Sea",0.917777,6203,8000000,0105.0
13051,Max Payne,10.08043,39736,85416905,0100.0
10358,Zack and Miri Make a Porno,6.449332,39709,42105111,0102.0
10523,W.,8.937049,39738,29506464,0131.0
13596,My Best Friend's Girl,14.114136,39710,36620508,0101.0
12837,The Secret Life of Bees,6.390463,39708,38105395,0114.0
13948,An American Carol,2.151159,39724,7000000,0083.0
7735,Die Welle,6.010332,39518,19000000,0107.0
13812,Quarantine,6.140116,39731,40855419,0089.0
13150,Pride and Glory,5.844016,39700,31148328,0130.0
14325,The Express,4.929912,39731,9793496,0130.0
13809,RockNRolla,7.263988,39695,25739015,0114.0
10527,Madagascar: Escape 2 Africa,12.668733,39751,603900354,0089.0
13506,Ð�Ð´Ð¼Ð¸Ñ€Ð°Ð»ÑŠ,3.462653,39605,38135878,0123.0
8338,Blindness,7.462378,39582,19844979,0121.0
3580,Changeling,11.672394,39477,113020255,0141.0
20766,The Road,14.958098,40142,27635305,0111.0
12405,Slumdog Millionaire,11.258181,39580,377910544,0120.0
10764,Quantum of Solace,13.67812,39751,586090727,0106.0
15373,Role Models,7.646215,39481,92380927,0099.0
13672,JCVD,6.670933,39603,276891,0096.0
11917,Saw V,10.165499,39744,113857533,0092.0
8892,Un Conte de NoÃ«l,3.855934,39584,7356393,0152.0
13523,Sex Drive,9.106146,39737,18755936,0109.0
15749,While She Was Out,9.002146,39748,391410,0108.0
14405,Beverly Hills Chihuahua,9.569765,39724,149281606,0091.0
17704,The Living Sea,1.081517,34731,87600000,0040.0
8841,Entre les murs,10.940451,39715,28814580,0128.0
13220,Splinter,7.498032,39752,124191,0082.0
6972,Australia,9.566135,39770,49554002,0165.0
13053,Bolt,15.580915,39773,309979994,0098.0
10139,Milk,10.680121,39778,54586584,0128.0
8966,Twilight,31.282029,39772,392616625,0122.0
13387,Transporter 3,9.296824,39778,108979549,0104.0
12193,Four Christmases,7.210383,39778,163733697,0088.0
14574,The Boy in the Striped Pyjamas,8.912738,39575,20416563,0094.0
10900,Surveillance,6.804406,39486,1115493,0097.0
14438,Fireproof,5.329195,39717,33456317,0122.0
14248,Igor,9.369432,39710,30000000,0087.0
10360,Hunger,14.322814,39583,2724474,0096.0
13056,Punisher: War Zone,8.333526,39787,10089373,0102.0
13793,Flashbacks of a Fool,3.936673,39738,1107542,0110.0
10200,The Day the Earth Stood Still,9.265322,39792,233093859,0104.0
14359,Doubt,9.278263,39779,50907234,0104.0
13223,Gran Torino,14.794228,39791,269958228,0116.0
8055,The Reader,7.931732,39792,113019290,0124.0
3054,The Wrecking Crew,0.955774,25202,2400000,0105.0
11321,Seven Pounds,21.708267,39800,168167691,0123.0
12163,The Wrestler,7.903956,39698,44703995,0109.0
4922,The Curious Case of Benjamin Button,17.934821,39776,333932083,0166.0
10201,Yes Man,9.756289,39791,225990978,0104.0
2253,Valkyrie,8.635464,39807,200276000,0121.0
10202,Bedtime Stories,10.739419,39806,212874442,0099.0
13973,Choke,7.589546,39717,3830137,0092.0
4148,Revolutionary Road,12.265867,39801,75225693,0119.0
13827,"Surfer, Dude",2.023166,39696,69497,0085.0
15676,Nobel Son,2.420823,39200,333912,0110.0
13971,Wild Child,10.420849,39448,21972336,0098.0
13813,Defiance,13.990891,39813,51155219,0137.0
14306,Marley & Me,9.729748,39807,244082376,0115.0
12429,å´–ã�®ä¸Šã�®ãƒ�ãƒ‹ãƒ§,8.470945,39648,187479518,0100.0
16409,Last Chance Harvey,4.088346,39807,14879423,0092.0
14756,è‘‰å•�,6.004257,39794,21888598,0108.0
13944,Passengers,6.274736,39717,2000000,0093.0
10199,The Tale of Despereaux,12.364579,39801,50877145,0093.0
10521,Bride Wars,8.33501,39822,114663461,0089.0
13635,L'Instinct de mort,4.675264,39743,31055440,0113.0
14435,My Bloody Valentine,5.245883,39829,100734718,0101.0
13177,Battle in Seattle,4.518646,39332,908847,0099.0
14139,Los cronocrÃ­menes,8.623982,39345,553198,0092.0
12437,Underworld: Rise of the Lycans,11.654958,39835,91353501,0092.0
2309,Inkheart,13.570926,39793,57490374,0106.0
13825,The Lazarus Project,11.387338,39742,558000,0099.0
14560,Paul Blart: Mall Cop,13.003122,39828,183293131,0091.0
14410,Notorious,5.336296,39829,43051547,0122.0
13788,The Unborn,7.108555,39822,76514050,0087.0
14353,Repo! The Genetic Opera,5.25696,39647,188126,0098.0
14254,The Uninvited,10.330423,39843,41624046,0087.0
10529,Outlander,14.611182,39562,7033683,0115.0
50318,Go Go Tales,4.382184,39225,907456,0096.0
1977,The Grudge 3,10.510468,39945,38610009,0090.0
13510,Eden Lake,12.515435,39703,3983997,0091.0
14836,Coraline,16.639915,39849,124596398,0100.0
13455,Push,11.596222,39850,45465299,0111.0
4959,The International,6.583609,39847,60161391,0118.0
10362,Two Lovers,8.032616,39771,3148182,0110.0
10184,He's Just Not That Into You,8.376094,39850,177259441,0129.0
15189,Hotel for Dogs,6.317992,39829,73034460,0100.0
16804,ã�Šã��ã‚Šã�³ã�¨,8.175019,39704,69932387,0130.0
1961,My Name Is Bruce,8.708789,39356,173066,0086.0
20829,Funny People,9.900376,40025,61458982,0146.0
15268,Street Fighter: The Legend of Chun-Li,6.660188,39871,12764201,0097.0
15670,Madea Goes to Jail,2.844534,39860,90508336,0103.0
19255,Away We Go,6.590093,39969,14899417,0098.0
8832,Il Divo,7.728333,39591,11260366,0110.0
8279,Paris,4.249948,39466,23550000,0130.0
13207,Friday the 13th,14.20229,39855,91379051,0097.0
15159,The Pink Panther 2,18.54675,39850,75871032,0092.0
20421,Rock-A-Doodle,3.602031,33452,11657385,0077.0
14301,Dr. Horrible's Sing-Along Blog,8.927994,39644,3,0042.0
16538,"I Love You, Man",12.929653,39892,91636986,0105.0
18781,The Haunting in Connecticut,10.80374,39899,77527732,0102.0
16558,Duplicity,9.097953,39891,60000000,0125.0
13811,Knowing,9.806904,39891,155446362,0121.0
161006,Praying With Lior,0.004706,39616,82,0087.0
16353,Ong Bak 2,8.553506,39786,8936663,0098.0
15472,MÃ¤n som hatar kvinnor,9.858687,39871,104345682,0152.0
13090,Sunshine Cleaning,9.098119,39465,16174377,0102.0
16325,Echelon Conspiracy,6.624498,39871,500154,0105.0
15512,Monsters vs Aliens,14.243634,39891,381509870,0094.0
14637,Nothing But the Truth,8.719145,39801,186702,0108.0
53863,Star of Midnight,0.110801,12893,831,0090.0
16991,Observe and Report,5.666341,39913,24007324,0086.0
16614,Adventureland,6.77887,39906,17164377,0107.0
20048,Confessions of a Shopaholic,8.198789,39849,108332743,0104.0
13804,Fast & Furious,1.498902,39905,363164265,0107.0
21376,A Force of One,2.272676,29007,20200000,0090.0
19833,In the Loop,6.341259,39835,6149791,0106.0
15801,What Doesn't Kill You,3.646265,39794,44872,0100.0
18947,The Boat That Rocked,8.395618,39904,36348784,0116.0
16996,17 Again,11.362762,39883,136267476,0102.0
16869,Inglourious Basterds,16.89564,40043,319131050,0153.0
16995,State of Play,8.905732,39920,87784194,0127.0
15092,Crank: High Voltage,10.044642,39919,34560577,0096.0
17431,Moon,13.336773,39976,9760104,0097.0
18320,The Young Victoria,8.437587,39876,27409889,0105.0
17436,The Informers,6.675032,39757,382174,0098.0
2080,X-Men Origins: Wolverine,1.456541,39931,373062864,0107.0
17680,The Girlfriend Experience,6.115299,39833,1007962,0077.0
21191,Sin Nombre,5.435993,39892,5101756,0096.0
13475,Star Trek,15.362632,39939,385680446,0127.0
16279,The Great Buck Howard,7.957389,39465,900689,0087.0
72891,Ð­Ð¹Ñ„Ð¾Ñ€Ð¸Ñ�,1.244254,38759,2209023,0074.0
15384,èµ¤å£� 2,7.309903,39820,121059225,0136.0
17532,S. Darko,7.959965,39931,4100000,0103.0
10946,Earth,15.30326,39194,109000000,0090.0
15577,Crossing Over,6.036408,39871,1037335,0113.0
13448,Angels & Demons,22.211558,39946,356613439,0138.0
13532,Fanboys,5.785775,39850,948753,0090.0
18495,Folks!,3.968853,33725,6132924,0107.0
21583,Management,12.459106,39852,2434658,0094.0
534,Terminator Salvation,16.507496,39953,371353001,0115.0
18360,Night at the Museum: Battle of the Smithsonian,15.417181,39953,413106170,0105.0
19375,Were The World Mine,1.882446,39623,119563,0095.0
21755,The Brothers Bloom,7.973126,39700,5530764,0114.0
17332,The Soloist,11.328316,39927,31720158,0109.0
18405,The Last House on the Left,13.634766,39885,32721635,0110.0
16871,Drag Me to Hell,15.809588,39887,90810892,0099.0
14160,Up,19.330884,39946,735099082,0096.0
17927,Fired Up!,6.312206,39864,18599102,0090.0
18785,The Hangover,23.947351,39969,459270619,0100.0
16164,Killshot,4.475472,39765,2960993,0095.0
17609,Antichrist,7.769607,39951,791867,0108.0
16345,Billu,1.355305,39857,10000000,0137.0
13856,Special,2.003309,38747,7202,0081.0
14536,New in Town,12.357072,39843,29010817,0097.0
14451,DÃ¸d snÃ¸,7.974726,39822,1984662,0091.0
18162,Land of the Lost,7.642063,39969,68688831,0102.0
18487,The Taking of Pelham 1 2 3,15.09911,39975,150166126,0106.0
40509,Wrestling Ernest Hemingway,1.09014,34320,278720,0123.0
31544,The Hitman,5.46508,33359,4654288,0095.0
18240,The Proposal,8.058337,39965,317375031,0108.0
28110,Dillinger,8.005804,26865,2000000,0107.0
17610,Year One,10.087637,39982,62357900,0097.0
12162,The Hurt Locker,9.403724,39731,42000000,0131.0
8373,Transformers: Revenge of the Fallen,4.351756,39983,836297228,0150.0
24734,K2,2.995373,33520,3106559,0102.0
19265,Whatever Works,8.930341,39983,35097815,0092.0
12556,Ghosts of Girlfriends Past,8.401493,39934,102223269,0100.0
11322,Public Enemies,10.364794,39995,214104620,0140.0
8355,Ice Age: Dawn of the Dinosaurs,12.980624,39993,886686817,0094.0
24927,Night Of The Living Dead 3D,1.017103,39208,1449945,0080.0
10024,My Sister's Keeper,6.793972,39990,95714875,0109.0
15423,Hood of Horror,2.06528,38895,25900,0084.0
69426,Kandukondain Kandukondain,0.660663,36651,500000,0157.0
19913,(500) Days of Summer,16.376657,40011,60722734,0095.0
16911,Obitaemyy Ostrov,2.047794,39800,21834845,0115.0
767,Harry Potter and the Half-Blood Prince,19.083723,40001,933959197,0153.0
20174,The Fast and the Furious,1.114697,20135,250000,0073.0
8054,The Imaginarium of Doctor Parnassus,6.859934,40087,64352607,0123.0
22215,ChÃ©ri,4.164362,39854,9366227,0086.0
21208,Orphan,8.730934,40018,41596251,0123.0
20943,The Ugly Truth,8.450799,40018,205298907,0096.0
47870,High Hopes,1.369216,32387,1192322,0112.0
21407,The Collector,6.727804,40003,114000000,0088.0
12403,A Perfect Getaway,11.017008,39972,22852638,0098.0
41183,Dallas 362,0.631613,37876,18928,0100.0
20856,Aliens in the Attic,11.618472,40025,57881056,0086.0
17654,District 9,11.589835,40030,210819611,0112.0
24803,Julie & Julia,8.142089,40031,129540499,0123.0
17335,Obsessed,7.175154,39927,73830340,0108.0
13836,Race to Witch Mountain,8.176147,39884,106303988,0098.0
20071,Pagafantas,0.82522,39996,2012927,0084.0
18126,Hannah Montana: The Movie,6.332878,39913,155545279,0102.0
14869,G.I. Joe: The Rise of Cobra,11.787058,40029,302469017,0118.0
17134,12 Rounds,13.591485,39891,17280326,0108.0
50719,"Silent Night, Deadly Night Part 2",1.225871,31877,154323,0088.0
18908,Den eneste ene,1.907938,36251,5405313,0106.0
15137,ãƒ±ãƒ´ã‚¡ãƒ³ã‚²ãƒªãƒ²ãƒ³æ–°åŠ‡å ´ç‰ˆï¼šåº�,6.592907,39326,223839,0097.0
22051,Adam,7.003724,40023,2277396,0099.0
14940,Gigantic,2.450192,39700,165888,0099.0
24420,The Time Traveler's Wife,13.682598,40039,101229792,0107.0
23367,Bandslam,5.757056,40031,5210988,0111.0
45852,Harvard Beats Yale 29-29,0.626528,39771,268431,0105.0
16710,Meet the Browns,3.277456,39528,41939392,0100.0
19840,"I Love You, Beth Cooper",9.434281,40004,15345201,0102.0
25183,Paper Heart,7.648005,40025,1296971,0088.0
19585,G-Force,9.163791,40015,292817841,0088.0
41682,Christopher Columbus: The Discovery,5.996407,33837,8251071,0120.0
17336,Fighting,7.036697,39927,32474120,0105.0
11928,Tetro,2.90333,39975,113221,0127.0
18533,Bronson,9.521043,39730,2260712,0092.0
18032,The Secret of Moonacre,12.01334,39697,7070330,0103.0
22492,It Might Get Loud,4.857726,40039,1896244,0097.0
21955,The Pom Pom Girls,1.318752,27881,17883410,0089.0
25704,Post Grad,9.747452,40046,6405245,0089.0
23049,My Life in Ruins,7.19669,39850,20455276,0095.0
15457,Faubourg 36,12.270513,39715,850575,0120.0
34869,Ð“Ñ€ÑƒÐ· 200,1.592152,39239,121129,0089.0
24150,Halloween II,7.490807,40053,39421467,0105.0
60216,Five Graves to Cairo,1.121417,15829,1200000,0096.0
23451,Videocracy,0.712844,40060,1179676,0085.0
25376,El secreto de sus ojos,11.251632,40038,33965843,0129.0
12244,9,18.502877,40044,48428063,0079.0
19898,Pandorum,10.391425,40064,20645327,0108.0
10313,The Men Who Stare at Goats,6.253084,40103,68729358,0093.0
19994,Jennifer's Body,13.483131,40074,31556061,0100.0
11323,The Informant!,11.698089,40074,35424826,0108.0
12569,Extract,11.23915,40059,10848783,0092.0
19912,The Final Destination,8.805723,40051,186167139,0082.0
18501,Gamer,9.730681,40059,40828540,0095.0
22794,Cloudy with a Chance of Meatballs,11.665693,40073,242988466,0090.0
18724,Attack of the 50 Foot Woman,3.559789,21324,480000,0065.0
16873,Battle for Terra,6.737142,39331,6101046,0085.0
25643,Love Happens,10.279603,40074,36133014,0109.0
29963,Bright Star,14.337355,40122,4440055,0119.0
23827,Paranormal Activity,12.706424,39339,193355800,0086.0
20178,World's Greatest Dad,5.431657,40045,295750,0099.0
22074,Capitalism: A Love Story,6.032166,40062,17436509,0120.0
22717,à¤µà¤¾à¤‚à¤Ÿà¥‡à¤¡,4.450762,40074,134,0129.0
23128,The Cove,12.492389,40025,1162422,0092.0
12573,A Serious Man,7.971424,40088,31430334,0105.0
28053,City Island,7.016044,39878,6670712,0104.0
22798,Whip It,14.511442,40069,16633035,0111.0
23082,The Invention of Lying,7.087161,40069,31912793,0100.0
62635,Unmistaken Child,0.110592,39971,302000,0102.0
19959,Surrogates,16.211937,40080,122444772,0089.0
19908,Zombieland,11.063029,40093,102391382,0088.0
18176,Assassination of a High School President,6.67905,39464,69564,0093.0
26688,Sorority Row,5.010852,40065,27206120,0101.0
22787,Whiteout,7.759722,40065,12206028,0101.0
24684,An Education,8.593196,40115,26096852,0100.0
18710,Capone,3.669545,27500,2000000,0101.0
19899,Couples Retreat,15.152577,40075,171844840,0113.0
23706,All About Steve,9.288013,40060,40105542,0099.0
11807,Jab We Met,3.959411,39381,4600000,0145.0
4734,Van Gogh,1.484109,33541,138000,0158.0
16523,Where the Wild Things Are,12.36223,40102,100086793,0101.0
43990,Lost Angels,0.882065,32633,1247946,0116.0
25132,Shorts,4.021983,40046,28972508,0089.0
12572,"New York, I Love You",13.825651,39697,8049666,0103.0
22803,Law Abiding Citizen,16.639047,40101,126690726,0109.0
8915,Amelia,5.308718,40108,19258519,0111.0
24238,Mary and Max,8.888393,39853,1725381,0092.0
19918,Spread,11.219086,39829,12032983,0097.0
22947,Up in the Air,8.338562,40061,163670000,0109.0
22804,Saw VI,17.360894,40108,68233629,0090.0
24418,Cirque du Freak: The Vampire's Assistant,10.829432,40109,28169671,0109.0
22821,The Boondock Saints II: All Saints Day,8.051448,40141,10629321,0118.0
24804,Black Dynamite,10.92143,40102,296557,0090.0
29150,Big Fan,5.130276,39831,232732,0091.0
14968,ì›°ì»´ íˆ¬ ë�™ë§‰ê³¨,4.222195,38568,33579813,0133.0
16577,Astro Boy,13.293466,40101,44091067,0094.0
10315,Fantastic Mr. Fox,8.695893,40109,46471023,0087.0
38984,Coco Chanel & Igor Stravinsky,2.277923,40177,5753490,0120.0
36278,Top Dog,1.557791,34817,5093707,0086.0
54648,The Pebble and the Penguin,2.304986,34800,3983912,0074.0
17979,A Christmas Carol,12.869273,40121,325233863,0096.0
24293,Goemon,5.074153,39889,16000000,0128.0
14161,2012,16.698628,40096,769653595,0158.0
22825,The Box,10.424946,40073,33333531,0115.0
70805,Sunday,0.29962,35669,288,0091.0
22824,The Fourth Kind,13.751992,40123,42333295,0098.0
25793,Precious,8.293548,40123,47536959,0110.0
11699,The Bad Lieutenant: Port of Call - New Orleans,8.405395,40067,10589102,0122.0
18239,The Twilight Saga: New Moon,30.121292,39887,709827462,0130.0
28089,The Messenger,5.499937,40130,1521261,0113.0
22832,Ninja Assassin,9.163897,40085,60462347,0099.0
32511,"PoliÈ›ist, adjectiv",0.663231,39948,48298,0115.0
33273,Celda 211,8.075698,40123,19300483,0110.0
7445,Brothers,9.108917,39840,43318349,0104.0
20764,Sleep Dealer,3.750365,39792,107559,0090.0
22881,The Blind Side,12.753109,40137,309208309,0129.0
22949,Old Dogs,9.52295,40141,92219310,0088.0
16866,Planet 51,10.44244,40136,104945765,0091.0
12404,Me and Orson Welles,3.600917,40142,2336172,0114.0
51284,ÐœÐ¾Ñ€Ñ„Ð¸Ð¹,0.652747,39779,766075,0110.0
7980,The Lovely Bones,12.738789,40173,93525586,0136.0
22954,Invictus,9.109838,40157,122233971,0134.0
10198,The Princess and the Frog,16.616517,40155,267045765,0097.0
4597,Armored,9.951662,40151,22942221,0088.0
37190,Transylmania,2.589745,40151,263941,0092.0
31909,Invaders from Mars,3.580884,31413,4884663,0100.0
24438,Did You Hear About the Morgans?,7.323405,40164,85280250,0103.0
23947,Nasty Old People,0.993784,40096,5300,0084.0
19995,Avatar,185.070892,40157,2787965087,0162.0
10197,Nine,5.658857,40150,53825515,0112.0
22897,It's Complicated,9.083133,40170,219103655,0121.0
10528,Sherlock Holmes,15.68604,40170,524028679,0128.0
25196,Crazy Heart,9.347931,40163,39462438,0112.0
23398,Alvin and the Chipmunks: The Squeakquel,9.909961,40168,443140005,0088.0
15772,à¤—à¥�à¤°à¥�,2.925476,39094,31000000,0166.0
25137,Beyond a Reasonable Doubt,5.1991,39849,4388563,0105.0
40494,Trapeze,1.801071,20605,14400000,0105.0
25769,Carriers,8.153954,40060,5802422,0084.0
14159,Aaja Nachle,5.097788,39416,3800000,0146.0
23963,Pontypool,6.407207,39878,32000,0093.0
148077,Lieksa!,0.271386,39339,435000,0090.0
19901,Daybreakers,10.038613,39819,51416464,0098.0
28178,Hachi: A Dog's Tale,8.621359,39977,47801389,0093.0
25195,Leap Year,7.432311,40186,29922472,0100.0
20504,The Book of Eli,14.39853,40192,157107755,0118.0
33613,Luftslottet som sprÃ¤ngdes,8.405013,40144,43498108,0147.0
26820,My One and Only,4.138817,40046,2479538,0108.0
18476,Horsemen,7.455953,39850,1017401,0090.0
31175,Soul Kitchen,4.79386,40065,17872796,0099.0
40229,The House on Sorority Row,1.918891,30337,10604986,0091.0
17606,The Other Man,4.674662,39807,1143856,0090.0
2395,AstÃ©rix aux Jeux Olympiques,9.671944,39460,132900000,0116.0
20453,3 Idiots,7.675621,40170,70000000,0170.0
22894,Legion,13.795875,40199,67918658,0100.0
48609,A Fine Mess,0.765825,31632,6029824,0090.0
21033,Beautiful,2.713961,39930,56000,0097.0
46336,Four Eyed Monsters,0.634211,38373,245000,0071.0
27569,Extraordinary Measures,6.523155,40199,15134293,0105.0
8349,Der rote Baron,4.918419,39536,40239,0120.0
33295,More Than a Game,1.199003,39697,887029,0105.0
13477,When in Rome,10.118113,40207,36699403,0091.0
12201,Edge of Darkness,9.554067,40207,74901339,0117.0
99749,Rampage,2.946078,32021,796368,0097.0
8952,I Love You Phillip Morris,5.773752,39831,10652035,0098.0
71825,Mistress,1.60034,33809,1102469,0110.0
98246,Solntse,1.134351,38400,76,0110.0
24469,Fish Tank,6.070216,39947,2357852,0123.0
51022,Rane,0.732884,35942,150000,0103.0
32856,Valentine's Day,7.466721,40219,216485654,0125.0
11324,Shutter Island,15.813629,40227,294804195,0138.0
26715,Bitch Slap,7.489306,39949,199436,0109.0
38448,Ondine,4.757269,40070,1644755,0111.0
24253,Flickan som lekte med elden,14.38601,40074,66995253,0129.0
32657,Percy Jackson & the Olympians: The Lightning Thief,9.785895,40210,226497209,0118.0
23742,Cop Out,14.313079,40235,55583804,0107.0
11439,The Ghost Writer,6.76482,40221,60222298,0128.0
23172,The Spy Next Door,6.663422,40193,45236543,0094.0
30128,I Hope They Serve Beer in Hell,3.208138,40081,1429299,0106.0
32124,Dare,2.080893,40130,18088,0100.0
26428,Agora,8.029671,39950,39041505,0127.0
12273,Singh Is Kinng,1.369086,39448,25000000,0135.0
15357,Banlieue 13 - Ultimatum,9.133996,39862,8786375,0101.0
29427,The Crazies,10.914556,40235,54956140,0101.0
22971,Dear John,8.371479,40213,114977104,0115.0
45576,Gui tu lie che,0.719517,39970,288,0085.0
23023,Tooth Fairy,6.74468,40192,112462508,0101.0
10664,[REC]Â²,8.853168,40071,18469680,0085.0
26022,My Name Is Khan,11.264586,40221,42345360,0145.0
12155,Alice in Wonderland,17.285093,40240,1025491110,0108.0
22972,Green Zone,11.174041,40248,94882889,0115.0
17277,The Fall of the Roman Empire,2.824367,23460,4750000,0188.0
26389,From Paris with Love,6.885593,40214,52826594,0092.0
23488,Dorian Gray,11.069608,40065,4706919,0112.0
27583,Greenberg,8.509231,40263,6153967,0107.0
26390,Brooklyn's Finest,12.50422,39829,29536299,0133.0
34016,She's Out of My League,8.101247,40248,49779728,0104.0
25941,Harry Brown,7.478206,40128,10329747,0103.0
23169,Remember Me,8.307719,40249,56032889,0113.0
44363,Frozen,10.245682,40214,3065860,0093.0
34563,Our Family Wedding,8.204894,40249,21409028,0103.0
27573,The Bounty Hunter,6.715263,40253,136000000,0110.0
12834,Leaves of Grass,9.954095,40069,985117,0104.0
31723,Women in Trouble,7.052376,40130,18097,0092.0
24225,Afghan Star,0.476791,39990,101543,0087.0
15483,Il cartaio,3.501564,37988,1479042,0103.0
24973,The Egyptian,10.374608,19961,15000000,0139.0
16436,Nordwand,5.260798,39744,927704,0126.0
31867,Repo Men,7.502967,40255,18409891,0111.0
28355,Case 39,9.644085,40038,29000000,0109.0
20027,Delhi 6,1.44792,39864,8250000,0138.0
36970,Oceans,7.785003,40103,19406406,0084.0
23048,Hot Tub Time Machine,11.967652,40263,64572262,0101.0
28211,Chloe,10.445867,39897,8459458,0096.0
38687,Flesh and the Devil,0.765315,9856,658000,0112.0
30018,ë§ˆë�”,5.030112,39961,17112713,0128.0
10191,How to Train Your Dragon,14.416681,40242,494878759,0098.0
28510,Universal Soldier: Regeneration,8.226,40087,875386,0097.0
27936,Micmacs Ã  tire-larigot,5.278672,40114,14000000,0100.0
18823,Clash of the Titans,11.972347,40269,232713139,0106.0
34769,Defendor,5.600277,40068,44462,0101.0
23483,Kick-Ass,17.26045,40259,96188903,0117.0
35056,Date Night,8.443736,40276,152263880,0097.0
36419,After.Life,9.063797,40277,3606395,0104.0
